transaction_id,transaction_time,year,quarter,month,month_name,day_of_week,item_code,item_description,number_of_items,cost_per_item,total_sales_value,country,hour_of_day,week_number
CS7943_103001,2012-05-04,2012,2,5,May,Friday,ITM015,Folder Set,1,32.0,32.0,United Kingdom,0,18
CS7396_103002,2011-09-08,2011,3,9,September,Thursday,ITM010,Power Strip,1,25.0,25.0,United States,0,36
CS8841_103003,2012-07-16,2012,3,7,July,Monday,ITM005,Webcam HD,1,31.0,31.0,United States,0,29
CS7977_103004,2012-03-08,2012,1,3,March,Thursday,ITM008,Screen Cleaner,1,13.0,13.0,Netherlands,0,10
CS7331_103005,2012-03-23,2012,1,3,March,Friday,ITM004,Laptop Stand,1,58.0,58.0,United States,0,12
CS7709_103006,2013-04-24,2013,2,4,April,Wednesday,ITM003,HDMI Cable,1,77.0,77.0,Germany,0,17
CS8202_103007,2013-08-28,2013,3,8,August,Wednesday,ITM005,Webcam HD,1,32.0,32.0,France,0,35
CS7903_103008,2013-05-10,2013,2,5,May,Friday,ITM003,HDMI Cable,1,55.0,55.0,United Kingdom,0,19
CS8374_103009,2014-08-31,2014,3,8,August,Sunday,ITM012,Pen Set,1,11.0,11.0,United Kingdom,0,35
CS7771_103010,2014-09-14,2014,3,9,September,Sunday,ITM003,HDMI Cable,1,21.0,21.0,United Kingdom,0,37
CS7912_103011,2013-11-18,2013,4,11,November,Monday,ITM006,Headphones,1,31.0,31.0,United States,0,47
CS8689_103012,2012-01-31,2012,1,1,January,Tuesday,ITM007,Phone Charger,1,66.0,66.0,Spain,0,5
CS8713_103013,2012-04-05,2012,2,4,April,Thursday,ITM001,Wireless Mouse,1,73.0,73.0,France,0,14
CS7771_103014,2012-01-16,2012,1,1,January,Monday,ITM009,Desk Lamp,1,50.0,50.0,Germany,0,3
CS7783_103015,2014-04-13,2014,2,4,April,Sunday,ITM004,Laptop Stand,1,63.0,63.0,Spain,0,15
CS8436_103016,2014-06-20,2014,2,6,June,Friday,ITM014,Sticky Notes,1,13.0,13.0,United Kingdom,0,25
CS8896_103017,2014-09-14,2014,3,9,September,Sunday,ITM002,USB Keyboard,1,53.0,53.0,United Kingdom,0,37
CS8271_103018,2012-03-30,2012,1,3,March,Friday,ITM007,Phone Charger,1,55.0,55.0,United States,0,13
CS7249_103019,2013-10-14,2013,4,10,October,Monday,ITM006,Headphones,1,51.0,51.0,United Kingdom,0,42
CS7963_103020,2014-07-14,2014,3,7,July,Monday,ITM011,Notebook,1,43.0,43.0,Australia,0,29
CS7151_103021,2014-01-19,2014,1,1,January,Sunday,ITM003,HDMI Cable,1,36.0,36.0,Germany,0,3
CS7384_103022,2014-03-30,2014,1,3,March,Sunday,ITM001,Wireless Mouse,1,46.0,46.0,United Kingdom,0,13
CS7831_103023,2014-01-23,2014,1,1,January,Thursday,ITM009,Desk Lamp,1,78.0,78.0,United States,0,4
CS8968_103024,2014-04-06,2014,2,4,April,Sunday,ITM002,USB Keyboard,1,22.0,22.0,United States,0,14
CS7212_103025,2011-06-05,2011,2,6,June,Sunday,ITM001,Wireless Mouse,1,76.0,76.0,Germany,0,22
CS8259_103026,2014-03-27,2014,1,3,March,Thursday,ITM010,Power Strip,1,68.0,68.0,United Kingdom,0,13
CS8298_103027,2013-08-26,2013,3,8,August,Monday,ITM005,Webcam HD,1,56.0,56.0,United Kingdom,0,35
CS8694_103028,2011-09-05,2011,3,9,September,Monday,ITM014,Sticky Notes,1,15.0,15.0,Germany,0,36
CS8002_103029,2015-01-23,2015,1,1,January,Friday,ITM006,Headphones,1,63.0,63.0,United Kingdom,0,4
CS8577_103030,2012-10-24,2012,4,10,October,Wednesday,ITM006,Headphones,1,17.0,17.0,Netherlands,0,43
CS7733_103031,2014-02-23,2014,1,2,February,Sunday,ITM009,Desk Lamp,1,15.0,15.0,United Kingdom,0,8
CS8218_103032,2014-11-23,2014,4,11,November,Sunday,ITM010,Power Strip,1,57.0,57.0,United States,0,47
CS7428_103033,2012-03-09,2012,1,3,March,Friday,ITM006,Headphones,1,15.0,15.0,United Kingdom,0,10
CS8772_103034,2012-02-12,2012,1,2,February,Sunday,ITM008,Screen Cleaner,1,51.0,51.0,Germany,0,6
CS8927_103035,2013-08-31,2013,3,8,August,Saturday,ITM005,Webcam HD,1,62.0,62.0,Germany,0,35
CS7750_103036,2011-11-12,2011,4,11,November,Saturday,ITM012,Pen Set,1,57.0,57.0,United Kingdom,0,45
CS8499_103037,2014-09-08,2014,3,9,September,Monday,ITM012,Pen Set,1,61.0,61.0,Germany,0,37
CS8480_103038,2014-08-27,2014,3,8,August,Wednesday,ITM003,HDMI Cable,1,47.0,47.0,Netherlands,0,35
CS9000_103039,2014-07-08,2014,3,7,July,Tuesday,ITM007,Phone Charger,1,26.0,26.0,United Kingdom,0,28
CS7723_103040,2012-09-14,2012,3,9,September,Friday,ITM008,Screen Cleaner,1,75.0,75.0,United Kingdom,0,37
CS7208_103041,2015-02-09,2015,1,2,February,Monday,ITM005,Webcam HD,1,67.0,67.0,United Kingdom,0,7
CS7477_103042,2013-07-16,2013,3,7,July,Tuesday,ITM008,Screen Cleaner,1,16.0,16.0,Germany,0,29
CS7331_103043,2012-09-26,2012,3,9,September,Wednesday,ITM012,Pen Set,1,48.0,48.0,United Kingdom,0,39
CS7605_103044,2011-10-27,2011,4,10,October,Thursday,ITM004,Laptop Stand,1,24.0,24.0,France,0,43
CS8735_103045,2014-07-12,2014,3,7,July,Saturday,ITM002,USB Keyboard,1,56.0,56.0,France,0,28
CS7135_103046,2013-12-25,2013,4,12,December,Wednesday,ITM011,Notebook,1,60.0,60.0,Netherlands,0,52
CS8088_103047,2011-12-07,2011,4,12,December,Wednesday,ITM002,USB Keyboard,1,18.0,18.0,United Kingdom,0,49
CS8263_103048,2014-11-28,2014,4,11,November,Friday,ITM007,Phone Charger,1,23.0,23.0,France,0,48
CS7683_103049,2013-11-30,2013,4,11,November,Saturday,ITM001,Wireless Mouse,1,26.0,26.0,France,0,48
CS7283_103050,2014-07-16,2014,3,7,July,Wednesday,ITM008,Screen Cleaner,1,35.0,35.0,France,0,29
CS7232_103051,2011-10-01,2011,4,10,October,Saturday,ITM002,USB Keyboard,1,31.0,31.0,Germany,0,39
CS7657_103052,2012-04-16,2012,2,4,April,Monday,ITM009,Desk Lamp,1,46.0,46.0,Australia,0,16
CS7356_103053,2013-08-10,2013,3,8,August,Saturday,ITM011,Notebook,1,26.0,26.0,United Kingdom,0,32
CS8164_103054,2012-10-27,2012,4,10,October,Saturday,ITM006,Headphones,1,32.0,32.0,Spain,0,43
CS8929_103055,2012-11-21,2012,4,11,November,Wednesday,ITM006,Headphones,1,59.0,59.0,United States,0,47
CS8181_103056,2013-01-24,2013,1,1,January,Thursday,ITM010,Power Strip,1,19.0,19.0,United States,0,4
CS7856_103057,2015-02-28,2015,1,2,February,Saturday,ITM004,Laptop Stand,1,73.0,73.0,Netherlands,0,9
CS7407_103058,2012-08-17,2012,3,8,August,Friday,ITM004,Laptop Stand,1,12.0,12.0,Netherlands,0,33
CS7410_103059,2013-09-07,2013,3,9,September,Saturday,ITM010,Power Strip,1,58.0,58.0,United Kingdom,0,36
CS8436_103060,2014-06-22,2014,2,6,June,Sunday,ITM011,Notebook,1,65.0,65.0,Germany,0,25
CS7326_103061,2012-07-03,2012,3,7,July,Tuesday,ITM010,Power Strip,1,35.0,35.0,Germany,0,27
CS7575_103062,2012-07-12,2012,3,7,July,Thursday,ITM001,Wireless Mouse,1,61.0,61.0,Germany,0,28
CS8702_103063,2012-12-18,2012,4,12,December,Tuesday,ITM012,Pen Set,1,70.0,70.0,United States,0,51
CS7679_103064,2013-11-22,2013,4,11,November,Friday,ITM006,Headphones,1,19.0,19.0,Australia,0,47
CS7621_103065,2014-05-30,2014,2,5,May,Friday,ITM012,Pen Set,1,28.0,28.0,France,0,22
CS7299_103066,2012-07-02,2012,3,7,July,Monday,ITM014,Sticky Notes,1,28.0,28.0,Germany,0,27
CS7644_103067,2014-07-20,2014,3,7,July,Sunday,ITM002,USB Keyboard,1,22.0,22.0,United Kingdom,0,29
CS8994_103068,2014-02-01,2014,1,2,February,Saturday,ITM001,Wireless Mouse,1,22.0,22.0,Spain,0,5
CS7969_103069,2014-03-08,2014,1,3,March,Saturday,ITM013,Stapler,1,66.0,66.0,United Kingdom,0,10
CS7888_103070,2014-01-26,2014,1,1,January,Sunday,ITM009,Desk Lamp,1,31.0,31.0,United Kingdom,0,4
CS8575_103071,2012-09-06,2012,3,9,September,Thursday,ITM005,Webcam HD,1,28.0,28.0,United Kingdom,0,36
CS7341_103072,2013-05-11,2013,2,5,May,Saturday,ITM005,Webcam HD,1,41.0,41.0,United Kingdom,0,19
CS8745_103073,2011-08-11,2011,3,8,August,Thursday,ITM011,Notebook,1,32.0,32.0,United Kingdom,0,32
CS7798_103074,2012-12-11,2012,4,12,December,Tuesday,ITM009,Desk Lamp,1,46.0,46.0,United Kingdom,0,50
CS8044_103075,2012-09-09,2012,3,9,September,Sunday,ITM014,Sticky Notes,1,33.0,33.0,United Kingdom,0,36
CS7838_103076,2013-01-08,2013,1,1,January,Tuesday,ITM005,Webcam HD,1,14.0,14.0,Netherlands,0,2
CS8608_103077,2013-02-19,2013,1,2,February,Tuesday,ITM011,Notebook,1,24.0,24.0,France,0,8
CS7407_103078,2014-10-05,2014,4,10,October,Sunday,ITM015,Folder Set,1,70.0,70.0,Spain,0,40
CS8783_103079,2014-02-18,2014,1,2,February,Tuesday,ITM013,Stapler,1,60.0,60.0,Germany,0,8
CS8964_103080,2014-12-10,2014,4,12,December,Wednesday,ITM006,Headphones,1,17.0,17.0,United Kingdom,0,50
CS7331_103081,2014-04-11,2014,2,4,April,Friday,ITM006,Headphones,1,26.0,26.0,Germany,0,15
CS8722_103082,2013-10-21,2013,4,10,October,Monday,ITM003,HDMI Cable,1,77.0,77.0,Netherlands,0,43
CS7495_103083,2012-09-25,2012,3,9,September,Tuesday,ITM007,Phone Charger,1,74.0,74.0,Belgium,0,39
CS8348_103084,2013-04-19,2013,2,4,April,Friday,ITM003,HDMI Cable,1,38.0,38.0,Spain,0,16
CS8327_103085,2014-12-19,2014,4,12,December,Friday,ITM005,Webcam HD,1,10.0,10.0,Netherlands,0,51
CS7821_103086,2013-10-06,2013,4,10,October,Sunday,ITM007,Phone Charger,1,54.0,54.0,France,0,40
CS7512_103087,2014-01-21,2014,1,1,January,Tuesday,ITM015,Folder Set,1,32.0,32.0,France,0,4
CS8819_103088,2011-10-14,2011,4,10,October,Friday,ITM015,Folder Set,1,79.0,79.0,United States,0,41
CS8527_103089,2012-01-05,2012,1,1,January,Thursday,ITM001,Wireless Mouse,1,44.0,44.0,Germany,0,1
CS7267_103090,2014-08-06,2014,3,8,August,Wednesday,ITM012,Pen Set,1,38.0,38.0,United States,0,32
CS8091_103091,2012-08-24,2012,3,8,August,Friday,ITM011,Notebook,1,35.0,35.0,United Kingdom,0,34
CS7436_103092,2012-10-19,2012,4,10,October,Friday,ITM008,Screen Cleaner,1,46.0,46.0,Australia,0,42
CS7874_103093,2012-09-20,2012,3,9,September,Thursday,ITM008,Screen Cleaner,1,59.0,59.0,United Kingdom,0,38
CS8860_103094,2013-01-08,2013,1,1,January,Tuesday,ITM011,Notebook,1,67.0,67.0,Germany,0,2
CS8211_103095,2012-01-16,2012,1,1,January,Monday,ITM015,Folder Set,1,48.0,48.0,Belgium,0,3
CS8671_103096,2013-05-25,2013,2,5,May,Saturday,ITM009,Desk Lamp,1,60.0,60.0,United Kingdom,0,21
CS7406_103097,2013-08-22,2013,3,8,August,Thursday,ITM001,Wireless Mouse,1,48.0,48.0,Germany,0,34
CS7836_103098,2012-03-06,2012,1,3,March,Tuesday,ITM014,Sticky Notes,1,79.0,79.0,United Kingdom,0,10
CS8449_103099,2011-07-08,2011,3,7,July,Friday,ITM007,Phone Charger,1,43.0,43.0,Germany,0,27
CS8640_103100,2014-04-10,2014,2,4,April,Thursday,ITM011,Notebook,1,74.0,74.0,Netherlands,0,15
CS8957_103101,2013-03-20,2013,1,3,March,Wednesday,ITM007,Phone Charger,1,31.0,31.0,Spain,0,12
CS8222_103102,2012-08-21,2012,3,8,August,Tuesday,ITM007,Phone Charger,1,28.0,28.0,Germany,0,34
CS7322_103103,2011-08-29,2011,3,8,August,Monday,ITM007,Phone Charger,1,32.0,32.0,United States,0,35
CS8016_103104,2014-03-28,2014,1,3,March,Friday,ITM003,HDMI Cable,1,40.0,40.0,Belgium,0,13
CS8194_103105,2014-04-26,2014,2,4,April,Saturday,ITM003,HDMI Cable,1,61.0,61.0,Australia,0,17
CS7493_103106,2011-12-13,2011,4,12,December,Tuesday,ITM003,HDMI Cable,1,69.0,69.0,Belgium,0,50
CS8072_103107,2014-12-20,2014,4,12,December,Saturday,ITM013,Stapler,1,79.0,79.0,United Kingdom,0,51
CS7217_103108,2014-12-29,2014,4,12,December,Monday,ITM009,Desk Lamp,1,75.0,75.0,Australia,0,1
CS7615_103109,2012-02-10,2012,1,2,February,Friday,ITM007,Phone Charger,1,72.0,72.0,Netherlands,0,6
CS8960_103110,2014-02-25,2014,1,2,February,Tuesday,ITM013,Stapler,1,23.0,23.0,United Kingdom,0,9
CS8216_103111,2013-07-23,2013,3,7,July,Tuesday,ITM012,Pen Set,1,57.0,57.0,France,0,30
CS8135_103112,2012-09-03,2012,3,9,September,Monday,ITM004,Laptop Stand,1,16.0,16.0,France,0,36
CS7860_103113,2013-04-15,2013,2,4,April,Monday,ITM002,USB Keyboard,1,70.0,70.0,France,0,16
CS7116_103114,2014-03-21,2014,1,3,March,Friday,ITM008,Screen Cleaner,1,68.0,68.0,United Kingdom,0,12
CS7621_103115,2011-12-23,2011,4,12,December,Friday,ITM001,Wireless Mouse,1,42.0,42.0,Germany,0,51
CS8015_103116,2013-04-20,2013,2,4,April,Saturday,ITM011,Notebook,1,19.0,19.0,United Kingdom,0,16
CS8573_103117,2013-10-15,2013,4,10,October,Tuesday,ITM012,Pen Set,1,62.0,62.0,France,0,42
CS8931_103118,2014-02-15,2014,1,2,February,Saturday,ITM004,Laptop Stand,1,75.0,75.0,Spain,0,7
CS8251_103119,2013-09-15,2013,3,9,September,Sunday,ITM006,Headphones,1,49.0,49.0,United Kingdom,0,37
CS8701_103120,2013-12-28,2013,4,12,December,Saturday,ITM008,Screen Cleaner,1,64.0,64.0,Spain,0,52
CS7380_103121,2012-02-17,2012,1,2,February,Friday,ITM015,Folder Set,1,76.0,76.0,Germany,0,7
CS7993_103122,2013-11-04,2013,4,11,November,Monday,ITM007,Phone Charger,1,37.0,37.0,France,0,45
CS7586_103123,2013-02-09,2013,1,2,February,Saturday,ITM003,HDMI Cable,1,27.0,27.0,United Kingdom,0,6
CS7757_103124,2014-06-10,2014,2,6,June,Tuesday,ITM004,Laptop Stand,1,37.0,37.0,United Kingdom,0,24
CS7899_103125,2015-02-20,2015,1,2,February,Friday,ITM015,Folder Set,1,56.0,56.0,United Kingdom,0,8
CS7740_103126,2012-10-08,2012,4,10,October,Monday,ITM001,Wireless Mouse,1,44.0,44.0,United Kingdom,0,41
CS8785_103127,2012-11-18,2012,4,11,November,Sunday,ITM012,Pen Set,1,19.0,19.0,France,0,46
CS7613_103128,2014-01-02,2014,1,1,January,Thursday,ITM003,HDMI Cable,1,54.0,54.0,United Kingdom,0,1
CS8554_103129,2014-03-02,2014,1,3,March,Sunday,ITM006,Headphones,1,65.0,65.0,Germany,0,9
CS7508_103130,2012-04-26,2012,2,4,April,Thursday,ITM002,USB Keyboard,1,66.0,66.0,France,0,17
CS7308_103131,2014-08-15,2014,3,8,August,Friday,ITM004,Laptop Stand,1,78.0,78.0,Netherlands,0,33
CS8647_103132,2012-03-11,2012,1,3,March,Sunday,ITM004,Laptop Stand,1,52.0,52.0,Australia,0,10
CS8116_103133,2014-03-06,2014,1,3,March,Thursday,ITM006,Headphones,1,67.0,67.0,United Kingdom,0,10
CS8099_103134,2012-12-27,2012,4,12,December,Thursday,ITM012,Pen Set,1,59.0,59.0,Australia,0,52
CS8316_103135,2015-01-01,2015,1,1,January,Thursday,ITM007,Phone Charger,1,55.0,55.0,United Kingdom,0,1
CS8567_103136,2014-04-09,2014,2,4,April,Wednesday,ITM001,Wireless Mouse,1,47.0,47.0,United Kingdom,0,15
CS8794_103137,2013-02-14,2013,1,2,February,Thursday,ITM013,Stapler,1,57.0,57.0,Netherlands,0,7
CS8362_103138,2014-11-13,2014,4,11,November,Thursday,ITM014,Sticky Notes,1,66.0,66.0,Netherlands,0,46
CS8328_103139,2012-08-10,2012,3,8,August,Friday,ITM012,Pen Set,1,77.0,77.0,United Kingdom,0,32
CS7909_103140,2013-03-10,2013,1,3,March,Sunday,ITM009,Desk Lamp,1,64.0,64.0,Belgium,0,10
CS8275_103141,2012-07-31,2012,3,7,July,Tuesday,ITM002,USB Keyboard,1,23.0,23.0,Netherlands,0,31
CS7151_103142,2011-08-10,2011,3,8,August,Wednesday,ITM006,Headphones,1,72.0,72.0,Belgium,0,32
CS8564_103143,2013-09-02,2013,3,9,September,Monday,ITM002,USB Keyboard,1,48.0,48.0,Germany,0,36
CS8846_103144,2011-09-08,2011,3,9,September,Thursday,ITM004,Laptop Stand,1,19.0,19.0,Netherlands,0,36
CS7214_103145,2014-10-18,2014,4,10,October,Saturday,ITM011,Notebook,1,29.0,29.0,Belgium,0,42
CS7950_103146,2014-05-18,2014,2,5,May,Sunday,ITM003,HDMI Cable,1,27.0,27.0,United States,0,20
CS7190_103147,2012-01-11,2012,1,1,January,Wednesday,ITM002,USB Keyboard,1,11.0,11.0,Belgium,0,2
CS8663_103148,2014-10-08,2014,4,10,October,Wednesday,ITM007,Phone Charger,1,49.0,49.0,France,0,41
CS8761_103149,2012-10-18,2012,4,10,October,Thursday,ITM007,Phone Charger,1,67.0,67.0,France,0,42
CS8838_103150,2012-04-11,2012,2,4,April,Wednesday,ITM014,Sticky Notes,1,34.0,34.0,United Kingdom,0,15
CS8105_103151,2012-12-03,2012,4,12,December,Monday,ITM005,Webcam HD,1,75.0,75.0,France,0,49
CS7255_103152,2015-01-08,2015,1,1,January,Thursday,ITM014,Sticky Notes,1,39.0,39.0,United Kingdom,0,2
CS7881_103153,2014-10-09,2014,4,10,October,Thursday,ITM003,HDMI Cable,1,61.0,61.0,Australia,0,41
CS7344_103154,2014-01-01,2014,1,1,January,Wednesday,ITM005,Webcam HD,1,41.0,41.0,France,0,1
CS7759_103155,2012-07-16,2012,3,7,July,Monday,ITM013,Stapler,1,76.0,76.0,Netherlands,0,29
CS7180_103156,2013-08-21,2013,3,8,August,Wednesday,ITM005,Webcam HD,1,25.0,25.0,Spain,0,34
CS7272_103157,2012-10-20,2012,4,10,October,Saturday,ITM012,Pen Set,1,39.0,39.0,United Kingdom,0,42
CS8802_103158,2013-04-27,2013,2,4,April,Saturday,ITM005,Webcam HD,1,65.0,65.0,United Kingdom,0,17
CS7234_103159,2012-11-10,2012,4,11,November,Saturday,ITM007,Phone Charger,1,53.0,53.0,United States,0,45
CS8514_103160,2012-01-14,2012,1,1,January,Saturday,ITM010,Power Strip,1,31.0,31.0,United Kingdom,0,2
CS8919_103161,2014-06-17,2014,2,6,June,Tuesday,ITM001,Wireless Mouse,1,30.0,30.0,Germany,0,25
CS7998_103162,2013-04-12,2013,2,4,April,Friday,ITM014,Sticky Notes,1,34.0,34.0,United Kingdom,0,15
CS7141_103163,2013-11-10,2013,4,11,November,Sunday,ITM001,Wireless Mouse,1,73.0,73.0,United Kingdom,0,45
CS7577_103164,2012-01-07,2012,1,1,January,Saturday,ITM005,Webcam HD,1,65.0,65.0,Belgium,0,1
CS7378_103165,2013-12-24,2013,4,12,December,Tuesday,ITM013,Stapler,1,71.0,71.0,Spain,0,52
CS7349_103166,2011-09-27,2011,3,9,September,Tuesday,ITM004,Laptop Stand,1,79.0,79.0,Spain,0,39
CS8086_103167,2014-12-25,2014,4,12,December,Thursday,ITM012,Pen Set,1,41.0,41.0,United Kingdom,0,52
CS8977_103168,2012-05-08,2012,2,5,May,Tuesday,ITM003,HDMI Cable,1,11.0,11.0,Netherlands,0,19
CS7145_103169,2012-12-31,2012,4,12,December,Monday,ITM010,Power Strip,1,26.0,26.0,United States,0,1
CS7408_103170,2013-05-04,2013,2,5,May,Saturday,ITM005,Webcam HD,1,48.0,48.0,Spain,0,18
CS8579_103171,2011-08-15,2011,3,8,August,Monday,ITM012,Pen Set,1,61.0,61.0,France,0,33
CS7755_103172,2012-06-30,2012,2,6,June,Saturday,ITM004,Laptop Stand,1,13.0,13.0,Germany,0,26
CS8739_103173,2013-12-05,2013,4,12,December,Thursday,ITM010,Power Strip,1,78.0,78.0,Belgium,0,49
CS8088_103174,2012-05-24,2012,2,5,May,Thursday,ITM001,Wireless Mouse,1,50.0,50.0,United Kingdom,0,21
CS7430_103175,2014-10-22,2014,4,10,October,Wednesday,ITM010,Power Strip,1,39.0,39.0,Netherlands,0,43
CS7982_103176,2011-08-31,2011,3,8,August,Wednesday,ITM007,Phone Charger,1,46.0,46.0,United Kingdom,0,35
CS8125_103177,2013-10-07,2013,4,10,October,Monday,ITM007,Phone Charger,1,36.0,36.0,France,0,41
CS8816_103178,2015-02-14,2015,1,2,February,Saturday,ITM011,Notebook,1,18.0,18.0,France,0,7
CS8710_103179,2015-01-17,2015,1,1,January,Saturday,ITM005,Webcam HD,1,48.0,48.0,United Kingdom,0,3
CS7458_103180,2011-08-16,2011,3,8,August,Tuesday,ITM015,Folder Set,1,20.0,20.0,Spain,0,33
CS7776_103181,2012-05-12,2012,2,5,May,Saturday,ITM012,Pen Set,1,47.0,47.0,France,0,19
CS8283_103182,2013-08-04,2013,3,8,August,Sunday,ITM007,Phone Charger,1,46.0,46.0,Germany,0,31
CS8829_103183,2012-11-05,2012,4,11,November,Monday,ITM012,Pen Set,1,50.0,50.0,United Kingdom,0,45
CS8625_103184,2012-08-30,2012,3,8,August,Thursday,ITM008,Screen Cleaner,1,38.0,38.0,United Kingdom,0,35
CS7669_103185,2013-06-27,2013,2,6,June,Thursday,ITM007,Phone Charger,1,78.0,78.0,United Kingdom,0,26
CS8575_103186,2011-11-26,2011,4,11,November,Saturday,ITM009,Desk Lamp,1,70.0,70.0,United States,0,47
CS7741_103187,2012-07-28,2012,3,7,July,Saturday,ITM014,Sticky Notes,1,17.0,17.0,United States,0,30
CS8970_103188,2012-08-07,2012,3,8,August,Tuesday,ITM003,HDMI Cable,1,33.0,33.0,United Kingdom,0,32
CS7728_103189,2013-12-07,2013,4,12,December,Saturday,ITM007,Phone Charger,1,47.0,47.0,United Kingdom,0,49
CS7819_103190,2013-04-14,2013,2,4,April,Sunday,ITM015,Folder Set,1,34.0,34.0,France,0,15
CS8713_103191,2012-03-08,2012,1,3,March,Thursday,ITM010,Power Strip,1,47.0,47.0,United Kingdom,0,10
CS8635_103192,2014-06-14,2014,2,6,June,Saturday,ITM006,Headphones,1,28.0,28.0,Spain,0,24
CS8493_103193,2013-05-05,2013,2,5,May,Sunday,ITM008,Screen Cleaner,1,27.0,27.0,Australia,0,18
CS8947_103194,2013-02-27,2013,1,2,February,Wednesday,ITM003,HDMI Cable,1,21.0,21.0,Australia,0,9
CS8994_103195,2013-09-18,2013,3,9,September,Wednesday,ITM013,Stapler,1,38.0,38.0,Netherlands,0,38
CS7796_103196,2013-11-06,2013,4,11,November,Wednesday,ITM013,Stapler,1,38.0,38.0,Spain,0,45
CS7597_103197,2012-04-24,2012,2,4,April,Tuesday,ITM003,HDMI Cable,1,39.0,39.0,Germany,0,17
CS8975_103198,2011-10-19,2011,4,10,October,Wednesday,ITM001,Wireless Mouse,1,32.0,32.0,United Kingdom,0,42
CS8745_103199,2011-08-10,2011,3,8,August,Wednesday,ITM003,HDMI Cable,1,51.0,51.0,United Kingdom,0,32
CS7171_103200,2013-11-16,2013,4,11,November,Saturday,ITM007,Phone Charger,1,18.0,18.0,Netherlands,0,46
CS7487_103201,2012-03-12,2012,1,3,March,Monday,ITM009,Desk Lamp,1,74.0,74.0,Netherlands,0,11
CS8650_103202,2014-07-16,2014,3,7,July,Wednesday,ITM011,Notebook,1,44.0,44.0,United Kingdom,0,29
CS7950_103203,2012-01-28,2012,1,1,January,Saturday,ITM003,HDMI Cable,1,59.0,59.0,Netherlands,0,4
CS7248_103204,2015-01-09,2015,1,1,January,Friday,ITM008,Screen Cleaner,1,10.0,10.0,Australia,0,2
CS8947_103205,2013-08-27,2013,3,8,August,Tuesday,ITM010,Power Strip,1,29.0,29.0,United States,0,35
CS9000_103206,2011-10-23,2011,4,10,October,Sunday,ITM014,Sticky Notes,1,23.0,23.0,Australia,0,42
CS8373_103207,2011-10-07,2011,4,10,October,Friday,ITM009,Desk Lamp,1,69.0,69.0,Spain,0,40
CS8916_103208,2011-11-29,2011,4,11,November,Tuesday,ITM008,Screen Cleaner,1,17.0,17.0,Netherlands,0,48
CS7540_103209,2012-05-29,2012,2,5,May,Tuesday,ITM003,HDMI Cable,1,55.0,55.0,United States,0,22
CS8929_103210,2014-04-30,2014,2,4,April,Wednesday,ITM007,Phone Charger,1,31.0,31.0,Germany,0,18
CS7666_103211,2012-04-04,2012,2,4,April,Wednesday,ITM003,HDMI Cable,1,13.0,13.0,Netherlands,0,14
CS7872_103212,2014-04-14,2014,2,4,April,Monday,ITM014,Sticky Notes,1,11.0,11.0,United Kingdom,0,16
CS7343_103213,2014-09-21,2014,3,9,September,Sunday,ITM011,Notebook,1,22.0,22.0,Spain,0,38
CS7203_103214,2013-09-09,2013,3,9,September,Monday,ITM010,Power Strip,1,45.0,45.0,United Kingdom,0,37
CS7534_103215,2012-04-10,2012,2,4,April,Tuesday,ITM014,Sticky Notes,1,77.0,77.0,Spain,0,15
CS7574_103216,2012-07-29,2012,3,7,July,Sunday,ITM008,Screen Cleaner,1,77.0,77.0,United Kingdom,0,30
CS7789_103217,2014-05-31,2014,2,5,May,Saturday,ITM002,USB Keyboard,1,53.0,53.0,France,0,22
CS7259_103218,2014-09-25,2014,3,9,September,Thursday,ITM008,Screen Cleaner,1,44.0,44.0,Netherlands,0,39
CS7124_103219,2013-01-13,2013,1,1,January,Sunday,ITM015,Folder Set,1,37.0,37.0,United Kingdom,0,2
CS7401_103220,2012-11-04,2012,4,11,November,Sunday,ITM012,Pen Set,1,18.0,18.0,France,0,44
CS8111_103221,2014-09-25,2014,3,9,September,Thursday,ITM002,USB Keyboard,1,17.0,17.0,Belgium,0,39
CS8830_103222,2013-01-03,2013,1,1,January,Thursday,ITM007,Phone Charger,1,47.0,47.0,Spain,0,1
CS7820_103223,2012-06-15,2012,2,6,June,Friday,ITM004,Laptop Stand,1,49.0,49.0,United Kingdom,0,24
CS8158_103224,2012-08-26,2012,3,8,August,Sunday,ITM004,Laptop Stand,1,19.0,19.0,Australia,0,34
CS7851_103225,2011-09-05,2011,3,9,September,Monday,ITM013,Stapler,1,56.0,56.0,Spain,0,36
CS8037_103226,2012-06-03,2012,2,6,June,Sunday,ITM003,HDMI Cable,1,62.0,62.0,United Kingdom,0,22
CS7778_103227,2012-10-20,2012,4,10,October,Saturday,ITM005,Webcam HD,1,37.0,37.0,Spain,0,42
CS8857_103228,2012-10-09,2012,4,10,October,Tuesday,ITM013,Stapler,1,28.0,28.0,United States,0,41
CS8157_103229,2013-06-19,2013,2,6,June,Wednesday,ITM012,Pen Set,1,34.0,34.0,Netherlands,0,25
CS7324_103230,2014-04-18,2014,2,4,April,Friday,ITM010,Power Strip,1,43.0,43.0,Spain,0,16
CS7890_103231,2012-09-28,2012,3,9,September,Friday,ITM010,Power Strip,1,33.0,33.0,Spain,0,39
CS7474_103232,2012-08-02,2012,3,8,August,Thursday,ITM009,Desk Lamp,1,72.0,72.0,United Kingdom,0,31
